user_id,signup_ts,country,acquisition_channel,native_language,learning_language
3110,2025-10-31T07:17:00,PL,app_store,English,Italian
3111,2025-10-31T06:22:00,de,organic,English,English
3112,2025-10-31T11:38:00,ES,paid_search,English,English
3113,2025-10-31T05:18:00,Pl,social,English,Italian
3114,2025-10-31T22:02:00,FR,organic,English,German
3115,2025-10-31T16:19:00,IN,organic,English,Italian
3116,2025-10-31T04:55:00,br,organic,English,Spanish
3117,2025-10-31T10:43:00,ES,paid_search,English,Italian
3118,2025-10-31T21:17:00,GB,organic,English,German
3119,2025-10-31T02:20:00,FR,paid_search,English,Spanish
3120,2025-10-31T10:19:00,UK,organic,English,Italian
3121,2025-10-31T13:21:00,us,paid_search,English,Spanish
3122,2025-10-31T18:57:00,de,referral,English,English
3123,2025-10-31T21:08:00,IN,paid_search,English,Spanish
3124,2025-10-31T07:49:00,MX,organic,English,English
3125,2025-10-31T05:44:00,Pl,organic,English,Japanese
3126,2025-10-31T11:16:00,UK,referral,English,Japanese
3127,2025-10-31T14:51:00,FR,organic,English,French
3128,2025-10-31T01:44:00,FR,paid_search,English,Spanish
3129,2025-10-31T08:20:00,MX,organic,English,French
3130,2025-10-31T22:40:00,DE,organic,English,French
3131,2025-10-31T18:00:00,ES,app_store,English,German
3132,2025-10-31T10:40:00, US,referral,English,Japanese
3133,2025-10-31T15:53:00,UK,paid_search,English,Japanese
3134,2025-11-01T15:42:00,ES,paid_search,English,Spanish
3135,2025-11-01T10:12:00,br,organic,English,French
3136,2025-11-01T00:29:00,GB,organic,English,Spanish
3137,2025-11-01T04:42:00,BR,social,English,Japanese
3138,2025-11-01T00:15:00,BR,social,English,German
3139,2025-11-01T06:43:00,IN,social,English,Italian
3140,2025-11-01T17:44:00,GB,social,English,Italian
3141,2025-11-01T01:26:00,JP,organic,English,Spanish
3142,2025-11-01T12:54:00,ES,organic,English,Italian
3143,2025-11-01T06:53:00,UK,organic,English,Japanese
3144,2025-11-01T01:10:00,IN,organic,English,Italian
3145,2025-11-01T23:17:00,ES,organic,English,French
3146,2025-11-01T18:20:00,PL,social,English,French
3147,2025-11-01T01:50:00,MX,organic,English,German
3148,2025-11-01T22:02:00,JP,app_store,English,Italian
3149,2025-11-01T21:53:00,GB,social,English,French
3150,2025-11-01T02:53:00,FR,paid_search,English,German
3151,2025-11-01T18:54:00,FR,referral,English,Spanish
3152,2025-11-01T02:03:00,MX,organic,English,English
3153,2025-11-01T18:25:00,FR,paid_search,English,French
3154,2025-11-01T12:47:00,pl ,social,English,French
3155,2025-11-01T20:50:00,pl ,organic,English,German
3156,2025-11-01T07:08:00,DE,paid_search,English,Italian
3157,2025-11-01T01:49:00,ES,social,English,English
3158,2025-11-01T20:47:00,pl ,app_store,English,Japanese
3159,2025-11-01T07:11:00,DE,referral,English,English
3160,2025-11-01T11:31:00,PL,organic,English,Spanish
3161,2025-11-01T13:50:00,UK,organic,English,German
3162,2025-11-01T15:27:00,ES,paid_search,English,Italian
3163,2025-11-01T13:52:00,Pl,organic,English,French
3164,2025-11-01T09:36:00,br,referral,English,Japanese
3165,2025-11-01T14:08:00,ES,organic,English,Japanese
3166,2025-11-01T16:10:00,PL,organic,English,German
3167,2025-11-02T14:34:00,ES,app_store,English,French
3168,2025-11-02T01:50:00,GB,paid_search,English,German
3169,2025-11-02T23:10:00,FR,referral,English,German
3170,2025-11-02T12:52:00,GB,paid_search,English,German
3171,2025-11-02T12:00:00,Pl,organic,English,French
3172,2025-11-02T08:11:00,ES,organic,English,English
3173,2025-11-02T20:41:00,us,organic,English,German
3174,2025-11-02T15:55:00,de,app_store,English,Japanese
3175,2025-11-02T07:16:00, US,social,English,German
3176,2025-11-02T18:01:00,MX,app_store,English,Spanish
3177,2025-11-02T23:50:00,FR,paid_search,English,Spanish
3178,2025-11-02T15:21:00,BR,organic,English,Italian
3179,2025-11-02T11:15:00,FR,social,English,Japanese
3180,2025-11-02T11:32:00,Pl,paid_search,English,French
3181,2025-11-02T03:40:00,JP,social,English,German
3182,2025-11-02T12:32:00,IN,organic,English,Italian
3183,2025-11-02T12:04:00,JP,organic,English,English
3184,2025-11-02T08:26:00,GB,app_store,English,German
3185,2025-11-02T05:48:00,JP,organic,English,Spanish
3186,2025-11-02T05:17:00, US,social,English,Italian
3187,2025-11-02T08:15:00,br,organic,English,Japanese
3188,2025-11-02T16:29:00,ES,organic,English,Japanese
3189,2025-11-02T19:25:00,MX,organic,English,Italian
3190,2025-11-02T15:51:00,de,organic,English,English
3191,2025-11-02T12:40:00,de,paid_search,English,English
3192,2025-11-02T13:40:00,ES,paid_search,English,Japanese
3193,2025-11-02T01:25:00,DE,app_store,English,Italian
3194,2025-11-02T13:55:00,IN,organic,English,Japanese
3195,2025-11-02T23:35:00,BR,organic,English,French
3196,2025-11-02T18:29:00, US,social,English,German
3197,2025-11-02T18:30:00,Pl,organic,English,Spanish
3198,2025-11-02T12:19:00,JP,app_store,English,French
3199,2025-11-02T11:40:00,MX,organic,English,Spanish
3200,2025-11-03T17:58:00,FR,organic,English,French
3201,2025-11-03T10:34:00,US,social,English,German
3202,2025-11-03T11:06:00,ES,social,English,German
3203,2025-11-03T21:36:00,ES,organic,English,Italian
3204,2025-11-03T15:16:00,JP,paid_search,English,Italian
3205,2025-11-03T12:59:00,PL,app_store,English,French
3206,2025-11-03T22:56:00,BR,organic,English,Japanese
3207,2025-11-03T00:59:00,FR,social,English,English
3208,2025-11-03T16:02:00,br,organic,English,English
3209,2025-11-03T01:55:00,PL,paid_search,English,Italian
3210,2025-11-03T07:47:00,IN,organic,English,Spanish
3211,2025-11-03T13:46:00,FR,paid_search,English,German
3212,2025-11-03T21:23:00,de,app_store,English,Japanese
3213,2025-11-03T15:08:00,GB,social,English,Italian
3214,2025-11-03T12:51:00,PL,organic,English,German
3215,2025-11-03T11:41:00,FR,organic,English,French
3216,2025-11-03T13:00:00,FR,referral,English,Italian
3217,2025-11-03T09:53:00,PL,paid_search,English,German
3218,2025-11-03T17:11:00,ES,referral,English,French
3219,2025-11-03T06:03:00,MX,social,English,English
3220,2025-11-03T19:15:00,JP,social,English,Spanish
3221,2025-11-03T06:04:00,DE,social,English,English
3222,2025-11-03T06:41:00,MX,app_store,English,German
3223,2025-11-03T10:48:00,JP,referral,English,English
3224,2025-11-03T08:13:00,FR,social,English,Italian
3225,2025-11-03T18:10:00,BR,organic,English,English
3226,2025-11-03T18:36:00,de,social,English,Italian
3227,2025-11-04T14:54:00,FR,organic,English,Spanish
3228,2025-11-04T18:02:00,br,social,English,French
3229,2025-11-04T02:24:00,DE,organic,English,English
3230,2025-11-04T01:20:00,JP,paid_search,English,Japanese
3231,2025-11-04T22:17:00,ES,social,English,English
3232,2025-11-04T00:43:00,DE,referral,English,French
3233,2025-11-04T17:57:00,ES,social,English,Spanish
3234,2025-11-04T16:30:00,DE,organic,English,Italian
3235,2025-11-04T08:23:00,IN,organic,English,Italian
3236,2025-11-04T08:10:00,MX,social,English,Italian
3237,2025-11-04T12:24:00, US,app_store,English,French
3238,2025-11-04T19:09:00,ES,social,English,Italian
3239,2025-11-04T19:50:00,PL,organic,English,Japanese
3240,2025-11-04T13:32:00,de,app_store,English,French
3241,2025-11-04T05:55:00,PL,social,English,Spanish
3242,2025-11-04T22:12:00,BR,organic,English,English
3243,2025-11-04T03:50:00,IN,organic,English,English
3244,2025-11-04T05:48:00,br,social,English,French
3245,2025-11-04T10:50:00,PL,referral,English,English
3246,2025-11-04T06:56:00,FR,paid_search,English,Japanese
3247,2025-11-04T14:25:00,BR,referral,English,German
3248,2025-11-04T16:24:00,br,paid_search,English,Spanish
3249,2025-11-04T17:05:00,PL,paid_search,English,Italian
3250,2025-11-04T12:46:00,ES,paid_search,English,German
3251,2025-11-04T16:08:00,pl ,app_store,English,Japanese
3252,2025-11-04T23:34:00,de,referral,English,Spanish
3253,2025-11-04T14:59:00,ES,referral,English,German
3254,2025-11-05T10:51:00,US,paid_search,English,Spanish
3255,2025-11-05T06:53:00,US,social,English,Italian
3256,2025-11-05T20:22:00,FR,paid_search,English,Italian
3257,2025-11-05T02:29:00,JP,app_store,English,German
3258,2025-11-05T22:58:00,UK,organic,English,Italian
3259,2025-11-05T04:52:00,DE,paid_search,English,Spanish
3260,2025-11-05T09:13:00,US,social,English,German
3261,2025-11-05T00:46:00,MX,paid_search,English,Italian
3262,2025-11-05T14:54:00,ES,paid_search,English,English
3263,2025-11-05T04:40:00,ES,organic,English,Italian
3264,2025-11-05T07:51:00,us,organic,English,Japanese
3265,2025-11-05T07:47:00,MX,social,English,English
3266,2025-11-05T15:26:00,US,app_store,English,Spanish
3267,2025-11-05T20:32:00,IN,organic,English,Italian
3268,2025-11-05T13:50:00,JP,social,English,Japanese
3269,2025-11-05T13:38:00,MX,organic,English,English
3270,2025-11-05T12:48:00,ES,organic,English,Spanish
3271,2025-11-05T12:43:00,PL,referral,English,German
3272,2025-11-05T03:36:00,BR,organic,English,English
3273,2025-11-05T03:45:00,JP,paid_search,English,Spanish
3274,2025-11-05T14:07:00,ES,social,English,Japanese
3275,2025-11-05T05:46:00,MX,organic,English,English
3276,2025-11-05T12:17:00,JP,organic,English,Spanish
3277,2025-11-05T15:06:00,de,social,English,French
3278,2025-11-05T07:04:00,IN,app_store,English,Italian
3279,2025-11-05T13:07:00,DE,social,English,Japanese
3280,2025-11-05T11:25:00, US,referral,English,German
3281,2025-11-06T19:53:00,br,social,English,Japanese
3282,2025-11-06T04:49:00,br,paid_search,English,English
3283,2025-11-06T23:44:00,Pl,paid_search,English,Spanish
3284,2025-11-06T16:13:00,US,organic,English,Italian
3285,2025-11-06T11:00:00,ES,referral,English,Japanese
3286,2025-11-06T20:00:00,de,paid_search,English,French
3287,2025-11-06T08:40:00,de,paid_search,English,French
3288,2025-11-06T23:45:00,br,social,English,German
3289,2025-11-06T04:49:00,JP,paid_search,English,German
3290,2025-11-06T19:10:00,ES,social,English,Italian
3291,2025-11-06T02:30:00,pl ,organic,English,Italian
3292,2025-11-06T13:00:00,FR,organic,English,French
3293,2025-11-06T00:53:00,GB,app_store,English,Japanese
3294,2025-11-06T00:43:00,MX,social,English,French
3295,2025-11-06T02:53:00,GB,organic,English,Japanese
3296,2025-11-06T17:57:00,FR,organic,English,English
3297,2025-11-06T11:23:00,ES,organic,English,German
3298,2025-11-06T17:39:00,us,app_store,English,English
3299,2025-11-06T14:01:00,UK,social,English,Italian
3300,2025-11-06T12:06:00,MX,referral,English,German
3301,2025-11-06T10:23:00,GB,organic,English,French
3302,2025-11-06T23:40:00,pl ,social,English,French
3303,2025-11-06T11:33:00,br,paid_search,English,Italian
3304,2025-11-06T07:54:00,MX,organic,English,English
3305,2025-11-06T09:12:00,JP,referral,English,Spanish
3306,2025-11-06T02:17:00,JP,organic,English,Japanese
3307,2025-11-06T13:48:00,ES,social,English,French
3308,2025-11-07T10:18:00,US,paid_search,English,German
3309,2025-11-07T03:04:00,GB,referral,English,Spanish
3310,2025-11-07T09:44:00,ES,paid_search,English,English
3311,2025-11-07T18:37:00,ES,organic,English,English
3312,2025-11-07T22:59:00,pl ,social,English,English
3313,2025-11-07T03:04:00,US,organic,English,Spanish
3314,2025-11-07T06:48:00,MX,paid_search,English,English
3315,2025-11-07T03:08:00,MX,paid_search,English,Italian
3316,2025-11-07T04:18:00,DE,referral,English,English
3317,2025-11-07T02:48:00,US,paid_search,English,Spanish
3318,2025-11-07T09:33:00,us,organic,English,Japanese
3319,2025-11-07T07:33:00,FR,app_store,English,French
3320,2025-11-07T09:26:00,JP,organic,English,Japanese
3321,2025-11-07T16:39:00,US,organic,English,Japanese
3322,2025-11-07T00:43:00,GB,organic,English,French
3323,2025-11-07T22:59:00,MX,organic,English,Spanish
3324,2025-11-07T10:44:00,BR,social,English,Japanese
3325,2025-11-07T07:31:00,JP,social,English,English
3326,2025-11-07T01:45:00,ES,organic,English,Spanish
3327,2025-11-07T04:41:00,FR,organic,English,Spanish
3328,2025-11-07T22:20:00,US,organic,English,Italian
3329,2025-11-07T17:15:00,MX,social,English,Italian
3330,2025-11-07T05:46:00,de,organic,English,Japanese
3331,2025-11-07T16:42:00,MX,organic,English,Italian
3332,2025-11-07T10:30:00,GB,paid_search,English,German
3333,2025-11-07T14:14:00,de,referral,English,French
3334,2025-11-07T05:37:00,PL,social,English,Italian
3335,2025-11-08T11:32:00,DE,social,English,English
3336,2025-11-08T07:12:00,FR,paid_search,English,Italian
3337,2025-11-08T05:01:00,PL,social,English,Spanish
3338,2025-11-08T23:32:00,GB,organic,English,Japanese
3339,2025-11-08T12:15:00,IN,app_store,English,French
3340,2025-11-08T01:13:00,br,organic,English,German
3341,2025-11-08T18:56:00,DE,referral,English,English
3342,2025-11-08T17:51:00,GB,organic,English,English
3343,2025-11-08T12:45:00, US,organic,English,Italian
3344,2025-11-08T17:17:00,US,referral,English,French
3345,2025-11-08T11:12:00, US,app_store,English,German
3346,2025-11-08T07:45:00,pl ,organic,English,Spanish
3347,2025-11-08T03:32:00,MX,paid_search,English,French
3348,2025-11-08T11:58:00,FR,organic,English,French
3349,2025-11-08T16:36:00,GB,referral,English,English
3350,2025-11-08T06:42:00,MX,paid_search,English,French
3351,2025-11-08T22:39:00,JP,app_store,English,Spanish
3352,2025-11-08T19:25:00,MX,social,English,Italian
3353,2025-11-08T02:00:00,IN,paid_search,English,English
3354,2025-11-08T03:43:00,JP,organic,English,Italian
3355,2025-11-08T14:10:00,pl ,app_store,English,Japanese
3356,2025-11-08T21:48:00,pl ,organic,English,Japanese
3357,2025-11-08T14:43:00,GB,organic,English,Japanese
3358,2025-11-08T02:58:00,IN,social,English,Italian
3359,2025-11-08T09:09:00,MX,social,English,English
3360,2025-11-08T22:58:00,pl ,paid_search,English,German
3361,2025-11-08T06:57:00,MX,app_store,English,Japanese
3362,2025-11-08T11:27:00,IN,organic,English,Spanish
3363,2025-11-08T23:56:00,FR,organic,English,Japanese
3364,2025-11-08T00:55:00,UK,app_store,English,English
3365,2025-11-08T13:10:00,JP,app_store,English,German
3366,2025-11-08T05:56:00,FR,app_store,English,French
3367,2025-11-08T16:47:00,FR,organic,English,Japanese
3368,2025-11-08T12:33:00,br,social,English,German
3369,2025-11-09T00:33:00,ES,referral,English,Italian
3370,2025-11-09T23:24:00,MX,social,English,German
3371,2025-11-09T16:27:00,Pl,paid_search,English,French
3372,2025-11-09T13:04:00,MX,organic,English,German
3373,2025-11-09T03:43:00,FR,social,English,Spanish
3374,2025-11-09T05:19:00,IN,app_store,English,Spanish
3375,2025-11-09T06:23:00,FR,social,English,English
3376,2025-11-09T17:35:00,UK,organic,English,German
3377,2025-11-09T00:49:00,IN,organic,English,Spanish
3378,2025-11-09T00:32:00,GB,referral,English,English
3379,2025-11-09T00:43:00,br,app_store,English,Italian
3380,2025-11-09T08:07:00,GB,social,English,Italian
3381,2025-11-09T08:02:00,UK,paid_search,English,Japanese
3382,2025-11-09T18:40:00,IN,organic,English,Italian
3383,2025-11-09T05:34:00,MX,paid_search,English,English
3384,2025-11-09T05:08:00,ES,social,English,Japanese
3385,2025-11-09T09:56:00,ES,app_store,English,Italian
3386,2025-11-09T13:14:00,UK,organic,English,Italian
3387,2025-11-09T19:21:00,MX,app_store,English,German
3388,2025-11-09T09:25:00,PL,app_store,English,English
3389,2025-11-09T03:51:00,BR,paid_search,English,English
3390,2025-11-09T10:09:00,ES,referral,English,Japanese
3391,2025-11-09T23:17:00,ES,social,English,French
3392,2025-11-09T06:54:00,us,referral,English,Italian
3393,2025-11-09T15:26:00,IN,organic,English,Italian
3394,2025-11-09T16:08:00,PL,referral,English,German
3395,2025-11-09T10:24:00,FR,social,English,French
3396,2025-11-09T05:04:00,DE,app_store,English,German
3397,2025-11-09T01:24:00,US,organic,English,Japanese
3398,2025-11-09T06:21:00,BR,organic,English,French
3399,2025-11-09T21:25:00,IN,paid_search,English,Japanese
3400,2025-11-09T18:57:00,FR,organic,English,Spanish
3401,2025-11-09T09:19:00,IN,app_store,English,German
3402,2025-11-09T20:04:00,FR,paid_search,English,Spanish
3403,2025-11-10T16:45:00,PL,social,English,Japanese
3404,2025-11-10T04:38:00,UK,organic,English,English
3405,2025-11-10T04:43:00,MX,paid_search,English,Japanese
3406,2025-11-10T10:35:00,IN,paid_search,English,English
3407,2025-11-10T22:40:00,Pl,organic,English,German
3408,2025-11-10T19:17:00,MX,social,English,Spanish
3409,2025-11-10T03:55:00,BR,referral,English,Japanese
3410,2025-11-10T21:40:00, US,referral,English,Japanese
3411,2025-11-10T04:09:00,Pl,paid_search,English,Italian
3412,2025-11-10T01:21:00,ES,organic,English,Italian
3413,2025-11-10T16:06:00,br,social,English,German
3414,2025-11-10T11:25:00,DE,organic,English,Spanish
3415,2025-11-10T23:40:00,ES,app_store,English,Spanish
3416,2025-11-10T07:40:00,br,app_store,English,Spanish
3417,2025-11-10T07:09:00,ES,organic,English,German
3418,2025-11-10T02:58:00,de,organic,English,French
3419,2025-11-10T13:10:00,PL,social,English,English
3420,2025-11-10T22:41:00,Pl,app_store,English,German
3421,2025-11-10T01:10:00,ES,organic,English,Spanish
3422,2025-11-10T08:43:00,PL,organic,English,Spanish
3423,2025-11-10T16:30:00,ES,organic,English,Spanish
3424,2025-11-10T02:30:00,Pl,organic,English,German
3425,2025-11-10T08:13:00,de,organic,English,Italian
3426,2025-11-10T00:50:00, US,referral,English,Japanese
3427,2025-11-10T07:15:00,de,social,English,French
3428,2025-11-10T06:48:00,FR,referral,English,English
3429,2025-11-10T14:49:00,IN,referral,English,Spanish
3430,2025-11-11T17:25:00,de,organic,English,German
3431,2025-11-11T22:48:00,UK,paid_search,English,English
3432,2025-11-11T12:47:00,FR,social,English,German
3433,2025-11-11T22:50:00,pl ,organic,English,English
3434,2025-11-11T11:37:00,US,organic,English,English
3435,2025-11-11T09:13:00,FR,paid_search,English,English
3436,2025-11-11T05:34:00,BR,paid_search,English,Japanese
3437,2025-11-11T18:39:00,DE,social,English,Japanese
3438,2025-11-11T14:03:00,DE,organic,English,German
3439,2025-11-11T05:05:00,de,organic,English,Italian
3440,2025-11-11T16:53:00,IN,organic,English,French
3441,2025-11-11T03:00:00,ES,social,English,Japanese
3442,2025-11-11T19:58:00,GB,social,English,Italian
3443,2025-11-11T17:18:00,GB,organic,English,Spanish
3444,2025-11-11T02:21:00,MX,organic,English,English
3445,2025-11-11T12:49:00,ES,organic,English,Italian
3446,2025-11-11T15:50:00,FR,paid_search,English,Spanish
3447,2025-11-11T02:20:00,DE,organic,English,English
3448,2025-11-11T05:40:00,GB,organic,English,Italian
3449,2025-11-11T23:33:00,FR,referral,English,Spanish
3450,2025-11-11T17:11:00,br,paid_search,English,Spanish
3451,2025-11-11T17:44:00,UK,social,English,Spanish
3452,2025-11-11T01:34:00,IN,social,English,Japanese
3453,2025-11-11T19:09:00,MX,organic,English,German
3454,2025-11-11T11:31:00,IN,paid_search,English,French
3455,2025-11-11T11:05:00,br,organic,English,Italian
3456,2025-11-11T16:28:00,de,organic,English,Spanish
3457,2025-11-12T08:00:00,IN,organic,English,German
3458,2025-11-12T13:42:00,UK,paid_search,English,Spanish
3459,2025-11-12T17:03:00,pl ,paid_search,English,Spanish
3460,2025-11-12T16:13:00,JP,organic,English,Spanish
3461,2025-11-12T07:46:00,FR,app_store,English,French
3462,2025-11-12T04:20:00,US,organic,English,Italian
3463,2025-11-12T12:07:00,DE,organic,English,German
3464,2025-11-12T02:15:00,UK,paid_search,English,Italian
3465,2025-11-12T16:51:00, US,app_store,English,French
3466,2025-11-12T22:54:00,GB,organic,English,French
3467,2025-11-12T06:21:00,IN,organic,English,Japanese
3468,2025-11-12T23:29:00,br,social,English,English
3469,2025-11-12T21:58:00,JP,social,English,Italian
3470,2025-11-12T12:26:00,Pl,app_store,English,Italian
3471,2025-11-12T04:46:00,IN,paid_search,English,German
3472,2025-11-12T23:52:00,pl ,organic,English,Spanish
3473,2025-11-12T09:02:00,MX,paid_search,English,Japanese
3474,2025-11-12T04:52:00,ES,organic,English,Spanish
3475,2025-11-12T08:00:00,DE,social,English,Italian
3476,2025-11-12T15:21:00,pl ,paid_search,English,German
3477,2025-11-12T20:39:00,BR,organic,English,Spanish
3478,2025-11-12T11:02:00,JP,referral,English,English
3479,2025-11-12T22:36:00,MX,app_store,English,Japanese
3480,2025-11-12T23:24:00,ES,organic,English,Japanese
3481,2025-11-12T02:14:00,us,paid_search,English,German
3482,2025-11-12T05:28:00,MX,organic,English,Japanese
3483,2025-11-12T07:15:00,US,social,English,Italian
3484,2025-11-13T01:44:00,BR,paid_search,English,Spanish
3485,2025-11-13T23:05:00,FR,paid_search,English,Spanish
3486,2025-11-13T00:25:00,IN,paid_search,English,Spanish
3487,2025-11-13T03:50:00,UK,app_store,English,French
3488,2025-11-13T18:06:00,Pl,paid_search,English,Italian
3489,2025-11-13T21:07:00,JP,social,English,French
3490,2025-11-13T22:29:00,JP,referral,English,French
3491,2025-11-13T15:33:00,ES,organic,English,Italian
3492,2025-11-13T10:48:00,GB,app_store,English,English
3493,2025-11-13T19:03:00,US,organic,English,English
3494,2025-11-13T14:03:00,DE,social,English,German
3495,2025-11-13T11:27:00,DE,organic,English,Japanese
3496,2025-11-13T06:19:00,GB,social,English,Italian
3497,2025-11-13T10:17:00,de,paid_search,English,German
3498,2025-11-13T16:49:00,GB,referral,English,Japanese
3499,2025-11-13T21:50:00,JP,social,English,German
3500,2025-11-13T08:58:00,de,paid_search,English,Italian
3501,2025-11-13T03:17:00,GB,social,English,English
3502,2025-11-13T09:40:00,ES,organic,English,French
3503,2025-11-13T01:11:00,BR,organic,English,Spanish
3504,2025-11-13T19:10:00,us,app_store,English,French
3505,2025-11-13T15:46:00,UK,referral,English,Japanese
3506,2025-11-13T22:59:00,FR,organic,English,Italian
3507,2025-11-13T15:55:00,BR,organic,English,German
3508,2025-11-13T06:50:00,JP,organic,English,French
3509,2025-11-13T17:53:00,us,organic,English,Spanish
3510,2025-11-13T17:09:00,ES,paid_search,English,English
3511,2025-11-14T12:28:00,JP,organic,English,German
3512,2025-11-14T18:52:00,Pl,organic,English,Spanish
3513,2025-11-14T14:16:00,Pl,organic,English,Spanish
3514,2025-11-14T00:25:00,ES,organic,English,Italian
3515,2025-11-14T16:27:00,ES,referral,English,Japanese
3516,2025-11-14T23:46:00,JP,organic,English,German
3517,2025-11-14T17:21:00,JP,organic,English,Spanish
3518,2025-11-14T01:03:00,br,organic,English,Spanish
3519,2025-11-14T16:25:00,ES,social,English,Japanese
3520,2025-11-14T16:52:00,PL,paid_search,English,Italian
3521,2025-11-14T08:11:00,UK,social,English,French
3522,2025-11-14T16:20:00,FR,organic,English,Spanish
3523,2025-11-14T06:03:00,us,organic,English,Spanish
3524,2025-11-14T20:41:00,MX,referral,English,Italian
3525,2025-11-14T14:28:00,br,organic,English,English
3526,2025-11-14T16:16:00,JP,paid_search,English,Spanish
3527,2025-11-14T23:52:00,MX,organic,English,Spanish
3528,2025-11-14T21:06:00,UK,organic,English,Spanish
3529,2025-11-14T04:24:00,MX,organic,English,Italian
3530,2025-11-14T00:28:00,MX,paid_search,English,English
3531,2025-11-14T09:46:00,ES,paid_search,English,Japanese
3532,2025-11-14T11:47:00,MX,referral,English,Japanese
3533,2025-11-14T07:18:00,pl ,organic,English,English
3534,2025-11-14T14:18:00,IN,organic,English,French
3535,2025-11-14T22:35:00,MX,organic,English,English
3536,2025-11-14T16:21:00,pl ,paid_search,English,English
3537,2025-11-14T05:33:00,ES,paid_search,English,Japanese
3538,2025-11-15T01:58:00,JP,organic,English,English
3539,2025-11-15T21:01:00,br,organic,English,French
3540,2025-11-15T21:46:00,UK,paid_search,English,Japanese
3541,2025-11-15T01:12:00,GB,social,English,Spanish
3542,2025-11-15T06:14:00,de,organic,English,German
3543,2025-11-15T18:38:00,JP,referral,English,Italian
3544,2025-11-15T01:20:00,JP,referral,English,German
3545,2025-11-15T08:47:00,JP,paid_search,English,Italian
3546,2025-11-15T08:23:00,JP,social,English,French
3547,2025-11-15T03:02:00,FR,paid_search,English,English
3548,2025-11-15T02:56:00,MX,paid_search,English,Italian
3549,2025-11-15T04:18:00,UK,social,English,English
3550,2025-11-15T07:50:00,br,paid_search,English,Japanese
3551,2025-11-15T04:24:00,ES,paid_search,English,Spanish
3552,2025-11-15T10:42:00,UK,paid_search,English,Italian
3553,2025-11-15T05:49:00,BR,organic,English,English
3554,2025-11-15T21:31:00,de,organic,English,Italian
3555,2025-11-15T21:13:00,FR,social,English,Japanese
3556,2025-11-15T06:29:00,br,organic,English,Italian
3557,2025-11-15T09:56:00,IN,app_store,English,English
3558,2025-11-15T18:34:00,JP,organic,English,French
3559,2025-11-15T05:47:00,IN,organic,English,German
3560,2025-11-15T21:46:00,FR,paid_search,English,Italian
3561,2025-11-15T06:56:00,MX,paid_search,English,German
3562,2025-11-15T17:46:00,GB,referral,English,English
3563,2025-11-15T21:15:00,de,organic,English,English
3564,2025-11-15T02:20:00,UK,organic,English,Italian
3565,2025-11-15T08:00:00,us,paid_search,English,Spanish
3566,2025-11-15T05:50:00,Pl,referral,English,German
3567,2025-11-15T21:20:00,DE,organic,English,Spanish
3568,2025-11-15T05:53:00,br,organic,English,Japanese
3569,2025-11-15T22:40:00,ES,referral,English,French
3570,2025-11-15T10:12:00,FR,app_store,English,Spanish
3571,2025-11-15T08:40:00,FR,social,English,Spanish
3572,2025-11-15T05:13:00,br,paid_search,English,Spanish
3573,2025-11-16T12:09:00,UK,social,English,French
3574,2025-11-16T06:58:00,MX,social,English,Japanese
3575,2025-11-16T02:24:00,US,paid_search,English,Japanese
3576,2025-11-16T04:22:00,pl ,organic,English,German
3577,2025-11-16T09:50:00,FR,paid_search,English,Italian
3578,2025-11-16T22:33:00,BR,organic,English,Japanese
3579,2025-11-16T14:53:00,pl ,social,English,Japanese
3580,2025-11-16T09:59:00,de,paid_search,English,Italian
3581,2025-11-16T07:51:00,us,social,English,Italian
3582,2025-11-16T19:42:00,JP,referral,English,French
3583,2025-11-16T13:40:00,ES,paid_search,English,Spanish
3584,2025-11-16T02:28:00,JP,social,English,German
3585,2025-11-16T12:12:00,us,app_store,English,French
3586,2025-11-16T12:49:00,pl ,paid_search,English,English
3587,2025-11-16T00:52:00,ES,app_store,English,Spanish
3588,2025-11-16T08:50:00,IN,organic,English,German
3589,2025-11-16T07:35:00,pl ,organic,English,Japanese
3590,2025-11-16T17:10:00,US,organic,English,French
3591,2025-11-16T12:50:00,FR,social,English,English
3592,2025-11-16T09:49:00,BR,organic,English,Italian
3593,2025-11-16T18:47:00,JP,paid_search,English,French
3594,2025-11-16T02:43:00,us,paid_search,English,Japanese
3595,2025-11-16T08:27:00, US,social,English,Japanese
3596,2025-11-16T01:59:00,MX,organic,English,Spanish
3597,2025-11-16T20:51:00,UK,organic,English,German
3598,2025-11-16T04:34:00,UK,organic,English,English
3599,2025-11-16T13:33:00,us,organic,English,German
3600,2025-11-16T18:03:00, US,social,English,German
3601,2025-11-16T16:07:00,ES,referral,English,French
3602,2025-11-16T09:17:00,IN,organic,English,English
3603,2025-11-16T20:53:00,Pl,referral,English,Spanish
3604,2025-11-16T21:21:00,IN,social,English,Spanish
3605,2025-11-16T07:25:00,br,organic,English,English
3606,2025-11-16T09:11:00,IN,organic,English,English
3607,2025-11-16T03:35:00,DE,social,English,Spanish
3608,2025-11-17T00:06:00,IN,social,English,English
3609,2025-11-17T10:40:00,br,app_store,English,Italian
3610,2025-11-17T08:16:00,FR,paid_search,English,French
3611,2025-11-17T10:55:00,GB,organic,English,English
3612,2025-11-17T03:56:00,de,paid_search,English,Spanish
3613,2025-11-17T18:40:00,US,organic,English,Italian
3614,2025-11-17T04:30:00,FR,organic,English,English
3615,2025-11-17T11:13:00,JP,organic,English,English
